Project_code	Submitter_donor_ID	Normal_WGS_aliquot_ID	Tumour_WGS_aliquot_ID	Stars	Mean_Coverage_Normal	Mean_Coverage_Tumour	Median/Mean_Coverage_Normal	FWHM_Normal	Median/Mean_Coverage_Tumour	FWHM_Tumour	Somatic_Mutation_Calling_Coverage	%_of_paired_reads_mapping_to_different_chromosomes_Normal	%_of_paired_reads_mapping_to_different_chromosomes_Tumour	Ratio_of_difference_in_edits_between_paired_reads_Normal	Ratio_of_difference_in_edits_between_paired_reads_Tumour
LUSC-US	9af6ed4e-8cdc-4f49-84e9-ba1053b5b3ca	04580e16-1552-442c-ace6-7557146f72b2	7dc5f8ba-0080-43d3-8426-bd527a970761	5.0	34.60	74.14	1.035224206	0.1082305755	0.9352608106	0.0650424621	2802665939	2.54	2.52	1.141001821	1.346977667
LUSC-US	9dff11cd-0784-4a60-9c77-43f8957d3dfa	e1601870-c2b6-48af-9697-41b62d967e10	48f68f73-3ac0-44ac-ba12-b8889fcb7f38	5.0	49.10	56.02	1.029573362	0.067754881	0.9703348013	0.0712140844	2829701812	1.90	2.18	1.360100474	1.12582171
LUSC-US	a3e1ac67-a1f2-44fb-8343-a7e8239fc24a	e54d3ecf-0e9e-4718-9038-3c5b78b0fd8c	387c6519-6529-4074-a5ab-00f8052a5732	4.0	53.51	66.97	1.032834376	0.1539364201	0.9792259111	0.2556037024	2768167606	3.38	3.46	1.10512744	1.163211183
LUSC-US	adc853b1-b8bf-488c-a1e2-e95603459b55	cb63d740-4040-4d71-81e9-1211736b0e5c	6962bc97-fbb8-4220-a600-e3c251e245cb	5.0	67.24	70.98	1.028402077	0.0578220488	1.015799921	0.1473870723	2835383857	1.67	2.05	1.02132863	1.011442204
LUSC-US	aecf85cc-058c-46f3-9cdc-3573ac3b8438	6a3884dd-beaa-43a9-8c40-6367496eb5e0	7731ef7f-25bd-42f5-9a20-be249306a711	4.0	38.48	76.56	1.028791885	0.0796300022	0.9651055158	0.0589505019	2819354244	4.04	2.03	1.601481724	1.143135258
LUSC-US	b5e2cbda-bbfa-4ef8-a9c4-cb978bef9b23	e4958efd-9a84-42ab-a89a-75eba0a16d63	89c48e53-c8a9-4518-b3b8-509cdcaff52b	4.0	37.60	66.56	1.030351787	0.0782958244	0.9592919607	0.0580563715	2813106458	2.26	1.75	2.359376747	1.226917459
LUSC-US	b913d254-8307-4b8a-8313-d978e32bb38f	1d6dfc28-8a39-4976-868e-c78f96551048	45e16b70-c3ec-493e-86d1-505ffdf5056c	4.0	50.90	52.01	1.046896052	0.1136646245	0.9424733896	0.0950362905	2755869866	5.81	3.32	1.229316914	1.331573903
LUSC-US	bd15f523-45c4-4d7c-a3cc-4fb56abb0e54	186fabc6-490c-4d90-ad23-ce9ad326fc1b	e7ebc6fb-0926-4c8a-a67b-0c6b9c1ffaba	5.0	44.39	55.94	1.028412742	0.0705191997	0.9346239804	0.0623318489	2827359471	1.87	1.72	1.211118547	1.045555597
LUSC-US	c2598334-f866-4cc3-93ec-2d2e8b85d319	13459b6c-3e94-429f-a9f7-8a796ee13045	fab3d6f4-de1c-4d6c-bdea-ac39a7884657	5.0	30.59	55.36	1.023736526	0.0822308324	1.021047684	0.092613826	2820638927	2.09	1.83	1.054133482	1.077547952
LUSC-US	ce8612ab-3149-4a6a-b424-29c0c21c9b8b	c3cf63ad-f15b-439f-be78-0a3c158d6381	efe4d5dd-fffb-41df-ab86-be06cc16646f	3.5	50.99	51.26	1.044592477	0.1611357915	0.8894132383	0.1475482694	2743258306	3.51	2.82	1.188198686	1.110116215
LUSC-US	d4bc755a-2585-4529-ae36-7e1d88bdecfe	c1e8deaf-dda4-4d0a-9316-913a1cb736e7	24badf07-8615-48a3-8d6e-45c3d783f18d	5.0	35.85	69.64	1.015505377	0.0920178373	1.008012341	0.0925075258	2814040811	2.34	2.22	1.716317232	1.291432353
LUSC-US	da61857a-b00e-4a19-ab02-8fbb2ee56bea	f95e048c-75ec-4832-8510-c8c593635239	e9cb8877-8e83-46c0-93f0-ea20530c9400	4.5	66.86	40.08	1.033591598	0.0656441154	0.9050054694	0.1046165001	2719695647	2.67	1.62	1.093226977	1.212130717
LUSC-US	da93a143-5799-4856-a5f4-3ff3b9284311	f4bc7fe0-d597-49af-912d-30170020e4cf	d18c6e64-9598-488a-8ab3-3652072f9277	5.0	35.76	61.02	1.027327376	0.0784112234	0.9863878715	0.1228496013	2813103098	2.41	2.21	1.432749365	1.20622519
LUSC-US	dc6ceece-efaa-4b9d-9e12-d35863d7a902	3f377ed6-adf8-4874-8dc1-0a52df72f6d0	0e6654c9-cd5e-4f94-a6d4-54f2bb16de1f	5.0	65.24	55.78	1.028323423	0.0616862128	0.9537937437	0.0653118958	2834311291	1.72	2.00	1.093133655	1.224165105
LUSC-US	e21964b8-47c7-4a5f-bfa7-7206222883d2	50497294-50a7-42e2-b6f7-f5d379589860	4c2ad4a0-5d57-4e27-9f35-058b2f205f50	5.0	32.85	79.93	1.005797445	0.0892959507	0.9880969247	0.0687219681	2818456958	2.00	1.73	1.080753035	1.117753315
LUSC-US	e58e8850-154f-4695-bee0-005c76410327	9eba89e5-0eb9-413a-ae43-30a1d30a7eeb	79eb7bba-f0d8-462c-add7-20a2fb7843e1	4.0	57.70	51.45	1.043464478	0.1445380805	0.9392925492	0.1520914812	2734034282	3.31	3.31	1.225224029	1.159725443
LUSC-US	e6b72c24-1607-43b9-8b8a-7bf83eea5895	268dec9a-f776-408e-9b63-fa86e8e87c33	7ac0b303-d685-4fa5-bfec-34d2ba1dbc8e	5.0	52.99	63.13	1.03158743	0.0650220065	0.9654174858	0.0833167601	2832228984	2.78	1.82	1.650332469	1.212671157
LUSC-US	e7d1b042-5b1c-4c29-b501-a5ef4810ecd2	332ac9eb-64c2-474d-b772-07e504f3655d	4c3840df-9824-40db-879e-6d24adc8c155	4.5	34.58	47.77	1.010579376	0.0772859623	0.9112494751	0.0718811002	2808651539	1.82	1.66	1.165112059	1.170945418
LUSC-US	ee850103-6314-41a3-9734-8b520de95b40	c765a6f5-18f4-4d57-bab3-719bbc3da28a	ad41f1f3-e38e-4418-9c16-52bca5719f39	5.0	50.33	61.21	1.030105361	0.06555099	0.9215317417	0.072090065	2817849124	2.51	2.07	1.156137895	1.198347675
LUSC-US	fd9ee494-65fe-4de4-adff-7952a059b17f	059e5a0f-ca79-4cac-b2a9-f39bb8d44206	2045c788-9ea8-4ea5-a5e3-65fc16a62adb	5.0	35.96	66.92	1.040002978	0.152263492	0.9927270872	0.1261334981	2774004164	2.71	2.86	1.203118899	1.192376114
MALY-DE	4101316	c56b295d-8426-460b-8ba1-72c0b3de0cb1	82b8cda8-fbff-455e-b0db-7ff6528bd6c8	5.0	26.81	39.97	1.014563197	0.0863993729	1.007011525	0.113035092	2790872425	2.82	2.18	1.266643001	1.181090364
MALY-DE	4102009	df088722-4cc7-4f03-88cd-d86ed07e4653	140d5fa9-afbe-444e-a7e7-6a4cb4ab2923	5.0	38.30	40.87	1.032503053	0.0728430357	0.9832364292	0.1278849624	2787684537	2.23	1.99	1.244040315	1.153462102
MALY-DE	4103141	031e5eeb-9900-4ec8-b502-9f1b8d293cf6	232b7754-b3c3-4530-9d24-3af40d9b2816	5.0	35.03	35.05	1.015381632	0.0785521241	1.007631336	0.1022984308	2794966839	1.68	1.77	1.176961686	1.198010052
MALY-DE	4104893	275ca747-c7d1-4658-843b-e95d897aa4d4	dc4bc4c4-2cc1-4a2e-a9f2-613088af17bf	4.0	33.72	31.22	1.02809365	0.0851332194	1.023822486	0.1327863489	2731890076	3.89	1.93	1.207103473	1.026663845
MALY-DE	4105105	2198b4bb-bc19-4abf-b003-306102751c88	f04aecf0-eb12-4ab9-928e-7bcf201b0b40	4.5	29.65	38.59	1.00146787	0.1412374746	1.017663867	0.0769130744	2786330536	2.74	3.35	1.164701821	1.191066533
MALY-DE	4105746	d51c4943-a8ea-4ee5-86ae-6af08f81dc8b	05616329-e7ba-4efd-87b1-d79cd0f7af3d	5.0	36.02	36.66	1.027660037	0.0712594522	0.9818271354	0.1173706061	2772913394	1.83	1.79	1.374238126	1.358865313
MALY-DE	4107137	167f7581-3477-4af6-aa3b-bb0a18e9b821	ce85ccf3-6621-4976-b187-2f28d45dd4d9	5.0	37.52	38.75	1.030172547	0.0701626298	0.9983545014	0.1221816772	2795131000	1.99	1.97	1.140629709	1.156134789
MALY-DE	4108101	ef2d0db2-4275-4bb7-b117-4950c7ede842	f9837a56-7244-4846-a63d-266e6a92f168	5.0	30.16	32.97	1.014373063	0.1343596891	0.970563269	0.1456182644	2725226977	2.37	1.39	1.223723475	1.68431206
MALY-DE	4108992	eb58d969-68dd-4402-b21d-ac65bead9096	ebe0ed67-2d3f-45cd-8f9b-4912595b16a0	5.0	34.41	34.11	1.026635598	0.0755082627	1.032914937	0.0777578224	2766813590	1.95	1.87	1.183423213	1.198533669
MALY-DE	4110378	4bf6f60b-4c11-4342-beaa-9e78d6d39262	e2b09705-c5c8-48ee-a90e-19648a7bf2cb	4.5	31.56	32.60	1.011583426	0.0706806378	1.013930464	0.0866816774	2790514116	2.87	3.70	1.142551072	1.175142465
MALY-DE	4111326	3a387a39-322d-48ac-b403-1358f0e71479	3b55c58d-f95a-4a1d-9aa1-8d2c026656a9	5.0	35.97	34.22	1.012368388	0.0746920112	1.015942328	0.0840067825	2779886431	1.85	1.54	1.218191933	1.206826638
MALY-DE	4111337	235fe20c-1e29-4db7-b486-941be588d0db	4e7cdeda-6dc1-4f17-b853-72a68e5aa7e1	5.0	32.30	32.57	1.012381471	0.0749272534	0.9932401096	0.1503701408	2780039606	2.83	2.47	1.23615979	1.209512459
MALY-DE	4112447	9fbbdd00-2320-4c3e-adb9-f551157c32f9	9e842227-2bc6-4185-bedb-abeb03836b51	3.0	27.97	38.98	1.029570854	0.0837505578	1.011567236	0.0748501318	2786311834	4.70	5.47	2.285585071	2.654065943
MALY-DE	4112512	48f2b204-f56d-47c6-933f-8d7b4ef3fbe5	874f64e9-8a0d-4f88-92c4-7e831842b1d1	5.0	29.35	31.28	1.003224948	0.1325087108	0.9946010214	0.2591577458	2689593088	2.41	1.53	1.005186911	1.050581393
MALY-DE	4113191	d4b5bec5-78cb-4856-8af0-39b6abf6b0e1	4e7e6e1f-c648-446f-bdf6-0b1fcc6dfa83	5.0	39.65	40.76	1.012487656	0.0710456047	1.016806489	0.0756557812	2801643403	2.38	2.32	1.196036138	1.677824967
MALY-DE	4113825	8406b165-1777-4a1d-883a-ac3c4999706b	1d1eeba2-4d7b-4380-b0b6-26d246bc4158	4.5	45.44	42.74	1.016914047	0.068181021	1.017383123	0.077161996	2801200294	2.69	3.42	1.361971638	1.569051818
MALY-DE	4115001	261608ee-330a-44de-8791-3bba91b1f64f	5bcf473f-417d-47a5-9745-ac7faf830b1f	4.0	35.67	35.39	1.017665761	0.0781279658	1.007797855	0.0773893244	2776998459	3.00	4.94	1.001962876	1.168438394
MALY-DE	4116738	3ff70b4e-8cb4-4341-9be4-3a3598ff8306	bc1d5327-2e76-4e0e-b749-72a559469d0d	4.5	31.85	32.94	1.028173867	0.0890942431	0.9948962291	0.0901659787	2732070174	2.21	3.62	1.155325974	1.219190391
MALY-DE	4119027	ffba1a9a-da2b-4e57-9409-3f280038f20d	aa20b9ab-dba9-4002-ad45-cafa2f85cef7	5.0	32.44	32.82	1.025267505	0.0965522275	0.9910212316	0.1946542882	2736536305	1.51	1.24	1.32982769	1.769186514
MALY-DE	4119279	f98c564b-6c52-4656-bfdf-f1f83d5dde3d	124d5b04-4588-44c3-9c00-61e064cf1bdb	4.0	36.42	40.64	1.015882031	0.0780145214	0.9650087262	0.1432556581	2768626129	5.21	5.49	1.521281945	1.265615751
MALY-DE	4120157	48e606cf-cb3e-487c-aa4f-78c3056960d2	4adc846a-42cb-4ebd-a954-e31eb29d7572	5.0	33.84	34.36	1.027001213	0.0797747923	1.011468042	0.1467497673	2676329550	2.24	2.12	1.094991401	1.07183451
MALY-DE	4120193	b390a82f-9143-474e-ab83-aa1b9ffc861d	3e012b50-06d1-4120-971b-5e54139b00ee	4.0	34.64	36.55	1.017803068	0.079282186	1.000380145	0.0821901093	2792488134	6.51	1.78	1.224805007	1.190219531
MALY-DE	4120403	2c183ebf-35bc-4f90-83ee-e571d94624a9	18d41839-076c-475a-8a20-d51921133fa3	4.0	37.52	32.33	1.032961825	0.0821613599	1.006688941	0.0999066789	2734553464	3.80	5.79	1.134030601	1.099529202
MALY-DE	4121361	6fb5f6ce-e6e2-4e3a-a732-c0442f5c44b9	baa02e74-9cae-4996-858e-17d9f52d924b	5.0	33.50	31.90	1.015040337	0.1298279487	0.9944321561	0.1298702752	2780204753	1.78	1.74	1.045190052	1.087055255
MALY-DE	4124188	c4dac8ad-fdbd-449c-86b3-f74f7e02e2fe	abedd46c-47b8-4242-adb6-12835400cb3f	5.0	34.93	39.53	1.026474787	0.073925547	1.02946936	0.1535506928	2805057501	2.13	1.71	1.117664674	1.153946759
MALY-DE	4124542	a9d7b6ed-1f88-402d-bd28-565305580f85	56e57223-264e-489d-bc9a-a07789065c40	4.5	41.26	41.00	1.009840085	0.0751930414	1.016069874	0.0777096367	2803110018	2.58	2.38	1.620332693	2.131017012
MALY-DE	4125240	76b1c444-9265-43b4-9a4f-2d211116edfd	22578b9f-78dc-464c-9bb9-382f033283d0	2.5	44.40	29.51	1.028885548	0.089668789	1.017790554	0.1828560335	2585341375	3.31	7.71	1.344850922	1.684770633
MALY-DE	4127766	587ef89a-1245-40ff-8f9f-6266f40b7c23	2f0a660c-ba3c-49bb-90f7-39b0034cea82	5.0	35.13	38.53	1.030126262	0.0848648977	1.018950195	0.1953706672	2780946077	2.89	2.51	1.331963373	1.171089366
MALY-DE	4128477	cd1ac414-64f8-4e76-9843-322d4f580e9f	81cc0f39-6677-4f2e-9a75-d30152b188f3	5.0	32.36	33.59	1.026533968	0.0736114642	1.018438296	0.0818078273	2764426750	1.84	2.05	1.122050376	1.160797909
MALY-DE	4128852	57c294f6-77aa-48c0-9f7c-00326a2a3f55	e2fa7251-507e-4d76-95a3-a228adc3885a	4.5	28.82	41.34	1.002246144	0.093835776	1.013207184	0.0840517128	2765762755	1.63	6.14	1.178282549	1.402401914
MALY-DE	4130003	c910e5a4-9bd0-4586-8a4c-f28577be68dc	76788f17-257d-47c7-ad85-ac5f959216b5	4.0	58.47	57.51	1.034080392	0.0632323801	1.021411985	0.2032504618	2829874904	2.07	2.22	2.525197953	1.179920776
MALY-DE	4131095	68ba0369-2fc2-44c8-a566-6a1428050e98	1494bb16-f1f0-42a4-b10e-c383574cbc8b	5.0	39.61	38.84	1.014953417	0.0705886385	1.012932076	0.0919364696	2804842241	1.79	1.92	1.191879476	1.1550254
MALY-DE	4131257	553a6732-96dd-45c9-ace8-e4e2b1b79561	2439ec74-1713-4d47-a5d9-886f69dddcb6	4.0	42.38	31.08	1.032303705	0.0871750487	1.023690693	0.1158864355	2711335591	2.45	2.67	3.402799283	1.437230941
MALY-DE	4133263	e932c555-626e-4a82-8648-9b52ef60d75d	71982a1b-52a4-440f-bd5d-62a0e6cc7fd9	2.5	44.47	42.97	1.02810938	0.0787847404	0.8922654402	0.1102664626	2784448570	4.95	4.15	3.516703472	3.541150507
MALY-DE	4133511	db8d5510-c902-4c72-a456-97207abebf9d	dd8f3e1c-6ed6-41c2-957d-6f679a3cb3ca	5.0	27.90	36.18	1.026387557	0.0858567482	1.016779693	0.1871661902	2766804518	2.27	2.23	1.031315514	1.257340473
MALY-DE	4134005	7a51380c-523c-4a3e-b8f5-ab34f5253b6a	4d72d06d-b6af-4294-9eef-6e61e067761f	4.5	32.24	29.60	1.017124441	0.1249115315	1.005322655	0.1207238678	2721731386	2.32	1.72	1.249810606	1.129239501
MALY-DE	4134434	7db9f0d4-9239-4fe6-97a2-d6d68f8246f8	858631eb-4e91-4aad-809c-c3948519313d	4.0	36.61	38.77	1.032089062	0.0767305803	1.024205599	0.1653402366	2778597301	1.90	1.96	2.26212349	1.093019527
MALY-DE	4135099	71d905b7-9070-47f0-a869-6589826b9431	e6168db0-d12f-4218-8ab9-bd704201cb2b	4.5	26.70	43.48	1.016827761	0.1266421544	1.022696096	0.1718429953	2759968148	2.09	3.37	1.286455035	1.099178766
MALY-DE	4135350	d3c40434-222a-4dea-a6c9-3ddbd45c9211	f075dcdb-4b6a-4186-bfc5-c1787c4a14ac	5.0	31.03	40.95	1.025292591	0.0922380799	1.011267113	0.1770356824	2783154545	1.56	1.72	1.043258311	1.104979587
MALY-DE	4136702	6f670734-57ed-4bae-8618-733d473ac8d0	3e7ccab5-5b1d-4147-b907-77cab8f0837e	5.0	34.27	36.80	1.01169188	0.0720714577	0.99560199	0.1119351037	2800632952	2.18	2.12	1.130828779	1.129395458
MALY-DE	4138527	455f65ca-d451-41f8-bb62-41de61dfab2e	890e840c-1d1d-4874-a8eb-f9d9a2b50a1c	5.0	32.89	32.14	1.011134968	0.0735531946	1.003579236	0.1025156837	2773830036	2.13	2.35	1.17505461	1.200749267
MALY-DE	4138885	04d45abf-d2ae-4640-b8f7-8939a847ebdb	687baf0b-aed9-4ab2-adb6-556a1d177a24	4.0	27.53	36.27	1.009529363	0.0743945961	1.014110468	0.1583774549	2794558581	4.55	3.20	1.202559789	1.255827225
MALY-DE	4139696	111c2ee1-f3e3-4548-b532-bf6909bd7d19	4a4309b0-2aca-4d6a-ac50-039b28406bba	4.5	38.22	35.13	1.031519982	0.0787395484	1.024375078	0.0928866012	2754763095	1.98	2.65	1.122290452	3.483024771
MALY-DE	4142267	a1f9c6ee-0703-4ca9-88c0-2431d8a6db06	b330c50b-c45f-413d-918f-33275d0d8f91	4.5	31.17	33.60	1.028934823	0.1119600754	1.025497644	0.1927738269	2725439825	2.90	5.54	1.196725747	1.095012407
MALY-DE	4142605	51c93f2e-840e-4c2e-9b05-4a8fd122e825	9b3e7a03-cf8c-4da8-bc36-20129d7783ba	4.0	47.00	46.20	1.018330276	0.0749862103	1.002134766	0.0736542108	2795311281	4.27	3.41	1.812361836	1.731388216
MALY-DE	4144633	39fdaa95-75dc-4fbf-83bd-b875d6f07155	b2190e26-1809-4aba-9f45-07c2edb3b4a4	4.5	39.23	39.51	1.014118899	0.0689981778	1.012049302	0.3510085731	2798525521	1.81	1.70	1.027016399	1.16030473
MALY-DE	4144951	4c3490bd-7434-4d27-8a1b-2e0fa404bcee	15678c3d-ce61-454d-849e-1d4ca358909b	5.0	35.12	35.31	1.011520583	0.0690207174	0.9981121593	0.0797011276	2786492375	1.93	1.92	1.126121692	1.144880794
MALY-DE	4145056	f74f0848-ea89-45f0-8422-a226efe893da	f047cb85-8f88-45d5-83c3-0416c9f3fff7	4.0	38.26	37.77	1.019159155	0.076833963	1.014257489	0.0771044371	2783196176	3.66	11.15	1.144545954	1.095199451
MALY-DE	4145177	e6aba8b0-a2f4-471d-8d55-5cf0008affc4	fdf7dfb7-9285-46b3-be60-672164507705	5.0	39.73	38.00	1.015789865	0.0721319351	1.012473895	0.0796205611	2773110741	1.81	2.44	1.057082	1.108548733
MALY-DE	4145528	0a1f696e-9e80-4e91-9038-6431956be6d3	f9dc999f-6dde-448d-9cf1-2897ddcf7b0b	5.0	33.53	35.39	1.026117983	0.0755768384	0.9830064922	0.0897649693	2768130288	1.95	2.09	1.106936174	1.093282877
MALY-DE	4146289	276d4760-e009-44b1-be13-d0cc1e7deb24	df814571-57f1-4e55-bc1a-c892c568c4ba	5.0	29.87	41.67	1.02583503	0.0984188534	1.02851687	0.0935483079	2790019842	2.00	2.12	1.515897449	1.289988942
MALY-DE	4147081	12eb60a4-8b62-49ce-a79d-cf39d034fe32	8fc11cb6-9d79-41c3-bb45-0dadda890e8d	5.0	34.75	32.99	1.015513004	0.0777217974	1.030929729	0.075339257	2762756450	2.13	2.08	1.097422653	1.190658489
MALY-DE	4147968	0738938b-ae7e-4896-8502-d02b6e042973	282b45ee-4af2-4c61-9acc-286eaf8d661a	5.0	27.74	42.36	1.010924417	0.0789986125	0.9853771001	0.1034046034	2794334486	2.84	2.34	1.168017165	1.209710913
MALY-DE	4149246	0b5179d8-63d6-4fc5-9b62-5fd05b650a92	f2c08ac1-4755-4c36-a11d-338d8df9fa0d	3.0	40.63	40.74	1.031674749	0.0726482862	1.0023549	0.0992820885	2801676360	5.02	1.74	2.311032222	1.074978993
MALY-DE	4150895	c022361a-7d13-4887-84b5-ae09ac6c74a3	e84e0649-a2e8-4873-9cb6-1aa65601ae3a	4.0	32.17	31.83	1.011540087	0.0734080692	0.9309206334	0.0890996065	2753763638	3.53	2.70	1.237837614	1.101607507
MALY-DE	4157186	449cbc3d-91a1-42d0-87c0-fe316c01a286	d31cce9d-1b38-44fd-9378-0d128e12a011	5.0	38.78	43.42	1.042837615	0.0804053015	1.008037682	0.0704415236	2794961448	2.04	2.11	1.187554816	1.23487184
MALY-DE	4158726	42f3f954-a896-4747-8a5e-2d40ea64f7db	bd6bd940-ef06-433a-80d9-dca5683e9cd2	5.0	37.56	41.28	1.029066716	0.0726246223	1.033432786	0.0747843843	2802242871	2.82	2.54	1.120721265	1.070861623
MALY-DE	4159170	cbde2bf0-f78d-41de-987c-17d9a7d61351	81b4dd02-34ec-4ddc-8818-ed888a60ad88	4.0	40.42	43.35	1.029437486	0.0784137468	1.009680056	0.0756948699	2800744499	5.01	3.92	1.259239182	1.472979279
MALY-DE	4159421	113d4c19-8f28-4d5b-b42b-8e81f7610b96	9c27fedd-b1b3-4af0-9e9b-20271854db08	4.0	33.33	33.37	1.01288701	0.0841297599	1.014103307	0.1473329097	2757308662	9.08	4.61	1.218753898	1.067574727
MALY-DE	4160100	242e5660-367a-4f26-a86a-94a98641fd6b	07835447-5d7e-4828-80fd-89b063989c9a	5.0	44.33	41.97	1.017041713	0.0715873418	1.00879832	0.0747282328	2803064731	2.37	1.76	1.293409117	1.183979898
MALY-DE	4160468	ce71eb1c-0380-46fe-97b1-a651d7bfcc7f	03ad38a6-0902-4aaa-84a3-91ea88fa9883	5.0	37.50	39.04	1.029529584	0.0742428387	1.022974027	0.0781561308	2798570724	1.98	1.87	1.134545613	1.182930634
MALY-DE	4161781	eac2e26c-6afc-45f6-9e13-0605162f734c	dbae3c4e-6d66-483a-a611-7285067bf85c	5.0	37.29	35.27	1.011124166	0.0724608244	1.007390918	0.0896398225	2797104745	1.82	2.38	1.20618265	1.116044057
MALY-DE	4163639	e0560f0e-0aa8-4300-ab52-0d2465dee82f	fce8d8c6-f2a0-43a8-9a7a-b9c519a6686c	4.0	41.41	41.77	1.01849704	0.0767076238	0.9969032435	0.1368074786	2790105904	3.79	3.64	1.183210432	1.118111241
MALY-DE	4165379	d1d2ff76-11bf-4258-ac97-0ddfa4b1b1d5	db9ce6c6-529c-4da6-92c4-f4f3fc3fe109	5.0	35.61	35.43	1.014027903	0.0767992243	1.012681063	0.0769684782	2792012847	2.04	2.40	1.172254289	1.171845663
MALY-DE	4166151	f7c906e9-75e6-49ec-8f6b-bcc3ced66458	0d569bd5-418d-4d72-87ca-8e14668c2119	5.0	37.39	34.43	1.014249881	0.077068661	0.9882055817	0.1343895911	2786051769	2.39	2.02	1.182347505	1.181697683
MALY-DE	4166503	66adafff-9372-475c-8806-79e413091e57	866ecfe7-caa6-4565-9418-6b9d6c8a3b43	4.0	28.59	32.32	1.029945222	0.0808497824	1.037252766	0.082028658	2731744570	3.95	5.58	1.086926327	1.026262215
MALY-DE	4166706	69412609-de18-4c6c-b800-89b2af07c794	d733cf1a-4c42-4def-b6cb-5ef2c6a27fcd	4.0	37.48	40.34	1.030981216	0.0930148193	1.019030572	0.1459835179	2788162878	4.07	1.57	1.436255652	1.136719274
MALY-DE	4170686	3be66a2a-10f2-477d-a118-75135b46c5b6	e98e4e23-a139-4fff-b017-35f3f976eddd	4.0	36.95	36.70	1.030755636	0.075862215	1.019931506	0.0754312631	2786677432	4.07	1.41	1.186811145	1.132790792
MALY-DE	4172511	8316ad29-5eee-4e5d-8203-b578b74e5428	cc7bba1d-8990-4557-a565-9cff1085f023	5.0	42.10	41.17	1.031401951	0.0766797028	1.03183647	0.0835842513	2795975284	2.99	2.05	1.294247424	1.150400922
MALY-DE	4174905	2cdcddac-d3d0-4e30-944e-1af61accdc93	d6ee68e5-ceb3-4a63-b3bd-e64fe5398102	4.0	35.88	36.58	1.029969702	0.0776249623	1.030122872	0.0917606316	2776744267	3.13	3.97	1.155967045	1.171111717
MALY-DE	4175837	46d6533e-fe3e-4854-9026-2b95d020e340	650fe009-da01-4717-89df-9c95fafe3d7e	4.0	31.04	35.41	1.016460302	0.0840957592	1.002364777	0.0770011355	2781571762	4.23	2.24	1.019758524	1.127191443
MALY-DE	4176133	e48f6ef4-6ead-4529-9529-6e043b83d2f9	b9dbc78e-44ce-427c-bbeb-de8d097bde2c	3.0	36.02	37.45	1.019986894	0.0816902634	1.029154494	0.1007720205	2772701840	5.74	2.34	2.950299106	1.988837424
MALY-DE	4177376	1ae0766c-3d84-4403-a637-b8ae7b449559	41dba8d1-8aad-474c-a82b-20b28ab818bd	5.0	36.86	31.08	1.020935116	0.0939095875	1.027472563	0.0900586153	2750791187	2.47	2.35	1.067432405	1.097251379
MALY-DE	4177434	31a33489-fa96-49eb-bede-477fcca4dd4e	a31b6123-c1b7-4cd0-86d8-b2e640cce9da	5.0	28.51	42.67	1.001097594	0.1453667391	1.000439363	0.2010988273	2782997578	2.59	2.93	1.116545501	1.223256331
MALY-DE	4177601	2641a453-fb5c-45fa-afb8-b69c135adf9a	5f18b334-6616-406f-8f33-0592b56c14e6	5.0	31.35	36.38	1.013696785	0.0777806312	1.010872435	0.0749862905	2795040404	1.30	1.40	1.088943274	1.108255637
MALY-DE	4177810	26b8f123-202a-4ff4-81a0-79bdcf1c5b70	3e94aa64-7dd3-4d63-a5de-b4050d3dfafa	3.0	46.45	44.50	1.019664801	0.0741564641	0.992724183	0.0779165852	2785004881	4.53	4.38	3.242341993	2.864833264
MALY-DE	4177856	26fbf089-ef27-4cfc-9838-b2cafbb85d87	00b9d0e6-69dc-4345-bffd-ce32880c8eef	4.0	34.59	31.90	1.028534067	0.0819948567	1.015214663	0.221868187	2744393874	3.85	2.37	1.411094636	1.166296446
MALY-DE	4177987	a950f8bf-98cc-4481-8e8a-e210346e132a	bdbcffb0-c7da-4e7d-8002-9feffe48533c	5.0	38.43	36.60	1.031619051	0.0787243512	1.031577604	0.0819816569	2783417454	2.66	2.12	1.170709501	1.153500131
MALY-DE	4178310	1eea858e-824d-4f96-a855-5c512e73c0d0	79e81ab3-5466-4324-9387-2de00d62315c	5.0	33.40	34.04	1.027350677	0.0809626224	1.023114624	0.1593582916	2771365266	1.45	1.55	1.209367056	1.200913012
MALY-DE	4178345	9b470efd-8689-4834-af52-142fcd587b19	15dd024e-c0da-461a-84db-d01e60a22210	5.0	35.69	36.06	1.027005299	0.1072512539	1.026244096	0.1204023103	2787287106	2.04	2.21	1.216137874	1.221969105
MALY-DE	4178655	4068da56-b5ab-4600-ba04-38cde55d92a1	626c9788-d70c-449b-b9dc-5e3f6fc00991	5.0	43.08	40.80	1.031956331	0.0707689172	0.9792645472	0.0779574577	2792439900	2.19	2.08	1.189642117	1.117492699
MALY-DE	4181460	8bbd9d68-cd1d-442a-9d7c-b5233235b463	995a1ad2-faca-4a37-a59d-e62455985afb	4.0	28.12	32.62	1.011519756	0.0889086674	1.011552353	0.1207146584	2784800822	3.45	1.87	1.131346697	1.211420152
MALY-DE	4182393	dea407f3-a902-44f9-aa3a-a60d678780d2	4d1a4587-adb4-4a65-943e-f19efe8de142	4.5	42.40	31.77	1.029330077	0.0831862918	1.008770349	0.1891787808	2726167055	2.16	3.25	1.064506181	1.281018952
